→,madaniel,": 的分類，ok?比如台灣的四大族群由民族來看其中三個是同","06/10 17:58"
→,orinsinal,": 所以大和民族 = 大和族群 這沒錯","06/10 17:58"
→,madaniel,": 一民族","06/10 17:58"
噓,clover1211,": 是喔 那認同蔣匪 然後說臺灣白色恐怖被殺的都是思想不","06/10 17:58"
→,clover1211,": 正確的言論也可以囉","06/10 17:59"
推,folkblues,": 本篇好多反串的蛆蛆在翻滾","06/10 17:59"
推,frank1021,": 蛆蛆崩潰","06/10 17:59"
→,madaniel,": 比如美國種族族群包含白人，黃種人，黑人，但黑人不是美","06/10 17:59"
→,madaniel,": 國族群（因為其他國家也有黑人），智障連常識都沒有，智","06/10 18:00"
→,madaniel,": 力又突破地心了XD","06/10 18:00"
→,madaniel,": 族群可以在特定範圍內以民族種族分類，但不能反過來，智","06/10 18:01"
→,madaniel,": 障黨工又打臉小一中文了^^","06/10 18:01"
推,ImBBCALL,": 還在吵喔。我晚餐都吃完了","06/10 18:01"
→,madaniel,": 有智障表演智障秀，放假天能笑就笑阿^^","06/10 18:02"
推,orinsinal,": 當然你可以再細分大和民族有多少族 總之族群都包括","06/10 18:02"
→,ImBBCALL,": 真的佩服二位，休息一下啦","06/10 18:02"
→,orinsinal,": 黑人不是美國族群 你依據啥分？","06/10 18:03"
→,orinsinal,": 今日生活的黑人？還是黑人的血緣不是？靠 農奴的後代","06/10 18:03"
→,orinsinal,": 被你切割喔","06/10 18:04"
→,madaniel,": 美國族群以種族分包含黑人（美國裡面有黑人），黑人不是","06/10 18:04"
→,madaniel,": 美國族群（黑人不都是美國人），智障的中文~~~","06/10 18:04"
推,st2913sbck,": 主子說話了 還不快跪恩","06/10 18:04"
→,orinsinal,": 照你分法 日本人起源是？中國人？某些地區中國人？","06/10 18:05"
→,madaniel,": 非美國籍的黑人當然不是美國族群，智障懂嗎？","06/10 18:05"
→,orinsinal,": 種族你這樣分喔XDDDDD","06/10 18:05"
推,jokslin,": 很好,那些整天要中國人滾回去的吱吱要聽清楚","06/10 18:05"
→,madaniel,": 日本人?有日本國籍叫日本人","06/10 18:06"
→,orinsinal,": 其他國家有黑人所以黑人不是美國種族族群","06/10 18:06"
→,orinsinal,": 我看你根本都不知道怎分的XDDD 神武天皇是？","06/10 18:07"
→,madaniel,": 不然類?智障黨工的智力，黑人（種族）生活在許多國家，","06/10 18:08"
→,madaniel,": 所以許多國家族群以種族分有黑人族群。但反過來黑人（種","06/10 18:08"
→,madaniel,": 族）就是X國族群這樣就智障黨工了","06/10 18:08"
→,orinsinal,": 你現在又扯國籍啦 你剛才不是這樣講的也","06/10 18:08"
→,madaniel,": 智障黨工的智障分類法我是不懂啦～我腦沒爛無法懂","06/10 18:09"
→,orinsinal,":  http://i.imgur.com/PwwgbkO.jpg","06/10 18:09"
→,madaniel,": 神武天皇是古日本人（地域，歷史）","06/10 18:09"
→,orinsinal,": 黑人不是美國族群 因為別國也有黑人XDDD","06/10 18:09"
→,madaniel,": 沒錯阿~其他國家也有黑人，所以只有智障黨工才會看到黑","06/10 18:10"
→,orinsinal,": 神武天皇 跟徐福的關係還沒訂輪 你別急","06/10 18:10"
→,madaniel,": 人就屬於美國族群","06/10 18:10"
→,madaniel,": 族群是小分類，智障黨工就是沒腦懂","06/10 18:11"
推,karta0681608,": 某O可以高潮那麼久 真是不簡單 肯定憋很久了XD","06/10 18:12"
推,lslayer,": 神武天皇 徐福都出來救援啦 沒定論拿出來吵幹嗎 比命長","06/10 18:12"
→,madaniel,": 你那是血緣分,族群要分多半都要加上特定指稱做為分類依","06/10 18:13"
推,orinsinal,":  http://i.imgur.com/qwXyv2L.jpg","06/10 18:13"
→,madaniel,": 據，智障黨工的智力太高無法理解?","06/10 18:13"
→,orinsinal,": 你又打臉美國政府了 美國承認六大種族包括非裔美國人","06/10 18:13"
→,lslayer,": 也不是這樣比阿 有生之年都不知道會不會有定論的XDDDD","06/10 18:13"
→,orinsinal,": 前面沒講國籍 後面才捕 來不及囉","06/10 18:14"
→,madaniel,": 智障黨工又貼圖打自己臉?美國族群以種族分包含黑人沒問","06/10 18:15"
→,lslayer,": 邏輯大師的神邏輯是可以追加新定義的 你敢嘴!?","06/10 18:15"
→,madaniel,": 題阿~但不能反過來說黑人是美國族群，因為黑人不一定美","06/10 18:15"
→,orinsinal,": 所以我問你嘛 你不是說別國也有X 這個X就不算本國族群","06/10 18:15"
→,madaniel,": 國籍，智障去看黑人wiki看是不是黑人都美國人","06/10 18:15"
→,orinsinal,": ？ http://i.imgur.com/Cta4TsJ.jpg","06/10 18:15"
→,orinsinal,": 黑人不是美國族群你說的也","06/10 18:16"
→,madaniel,": 智障一直貼我的留言打智障臉，我會害羞(￣▽￣)","06/10 18:16"
→,madaniel,": 對啊，美國族群包含黑人，但不能說黑人就是美國族群，我","06/10 18:17"
→,madaniel,": 說的，智障黨工不懂?智障?（非洲黑人表示）","06/10 18:17"
推,orinsinal,": 那其他國家也有黃種人啊 怎黑人例外呢","06/10 18:18"
→,orinsinal,": 中國也有黃種人 怎麼美國的黃種人你直接認可呢","06/10 18:18"
→,orinsinal,": 19世紀清朝人去當奴工的也不少啊","06/10 18:19"
推,lslayer,": 拿黑人出來說是舉例 我都看懂了你怎看不懂? 硬凹?","06/10 18:20"
→,madaniel,": 黑人是舉例，其他一樣阿，智障黨工不懂舉一反三?美國有","06/10 18:20"
→,madaniel,": 亞裔族群，但不能說亞洲人就是美國族群（亞洲各國表示）","06/10 18:21"
→,madaniel,": ，美國族群是美國下面的集合&分類。而種族本身不為國籍","06/10 18:21"
→,madaniel,": 所限，一個種族可以生活在許多國家,對於智障黨工來說太","06/10 18:21"
→,madaniel,": 難對吧？","06/10 18:21"
推,orinsinal,": 你舉例能說明嘛 都自抽了還要我揭發","06/10 18:21"
推,lslayer,": 不愧是神邏輯大師 破題點真是與綜不同 頗綜藝的","06/10 18:22"
→,orinsinal,": 別國有黑人 黑人不是美國族群這你說的","06/10 18:22"
→,madaniel,": 智障黨工被打爛臉裝沒事?所以不能說黑人就是美國族群那","06/10 18:22"
→,madaniel,": 裡有問題?智障黨工?^^","06/10 18:22"
→,orinsinal,": 結果美國承認非裔美國人 狠狠打你臉啊 舉例失敗自抽喔","06/10 18:23"
→,madaniel,": 黑人不只有美國有，所以說不能看到黑人就說美國人阿，智","06/10 18:24"
→,madaniel,": 障黨工有問題嗎？( ′▽` )ﾉ","06/10 18:24"
推,orinsinal,": 美國承認的種族就那六個 你打臉歐吧馬？","06/10 18:25"
→,madaniel,": 都打臉打到沒有肉了,智障黨工因為智障所以還恍如不覺XD","06/10 18:25"
→,orinsinal,": 當然有問題啊 http://i.imgur.com/8pRPcVx.jpg","06/10 18:25"
→,orinsinal,": 黃種人也不只美國有啊","06/10 18:25"
推,lslayer,": 舉例很難懂?","06/10 18:26"
→,orinsinal,": 怎麼你只跳黑人呢？你又在岐視黑人？","06/10 18:26"
→,orinsinal,": 白人也不只美國有啊","06/10 18:26"
→,madaniel,": 當然沒問題阿，智障跳針?人家承認的是美國國籍下的種族","06/10 18:26"
→,orinsinal,": 結果ㄧ個舉例沒ㄧ個能成立的 這是XDDDDDD","06/10 18:26"
→,madaniel,": 族群，不能只要是那種族都是美國人，黨工又智障了？","06/10 18:26"
→,orinsinal,": 好文 我推！ http://i.imgur.com/TzxL038.jpg","06/10 18:27"
→,madaniel,": 舉例阿~不然黨工智障是亞裔，去主張自己是美國人，看美","06/10 18:27"
→,orinsinal,": 其他國家就沒白人喔 哈哈 m大棒！","06/10 18:27"
→,madaniel,": 國鳥不鳥智障黨工囉～","06/10 18:27"
→,lslayer,": 所以有人看到白人就說他美國人嗎 有嗎?到底在跳什麼針阿?","06/10 18:28"
→,orinsinal,": 法國也有白人啊 怎麼你舉例不排除呢？","06/10 18:28"
→,orinsinal,": 只針對黑人 果然在岐視","06/10 18:29"
推,poorenglish,": 噹噹噹 第十回合 fight!","06/10 18:29"
→,madaniel,": 白人一樣阿?美國有白人族群，但不能說白人就是美國人，","06/10 18:29"
→,orinsinal,": 台灣也有黃種人啊 怎麼你舉例不排除呢？","06/10 18:29"
→,lslayer,": 原來舉例就是要把所有可能性都講出來一遍喔 舉例好難喔XD","06/10 18:29"
→,madaniel,": 有問題嗎？智障黨工棒!雖然黨工都智障，但這位特別突出^","06/10 18:29"
→,madaniel,": ^","06/10 18:29"
→,orinsinal,": 所以你舉例沒ㄧ個成立的 那段是？","06/10 18:29"
→,orinsinal,": 龜縮成美國種族包括白人黑人黃種人...現在在扯國籍？","06/10 18:30"
→,madaniel,": 我舉例都成立阿，美國確實有黑人族群白人族群，但不能說","06/10 18:30"
→,madaniel,": 黑人白人就是美國族群，智障嗎？","06/10 18:30"
→,lslayer,": 先扯國籍的是誰 需要讓我們回去爬看看嗎?","06/10 18:31"
→,madaniel,": 就是國籍下的種族分類,不然美國不是個國家?智障黨工又智","06/10 18:31"
→,madaniel,": 障了？","06/10 18:31"
→,orinsinal,": 你特別講黑人是？","06/10 18:31"
→,orinsinal,":  http://i.imgur.com/BevoHRc.jpg","06/10 18:32"
→,lslayer,": 跳針啦 就說是舉例還要再問一次 快笑死了XDDDDDDDDDDDDDD","06/10 18:32"
噓,curranmath,": 拒絕2分法，認同台灣都慈台灣人","06/10 18:32"
→,madaniel,": 族群就是子分類，上面要有母體，國籍，地域等，不然呢？","06/10 18:32"
→,madaniel,": 智障黨工說說看黨工流智障定義讓大家笑笑?","06/10 18:33"
→,madaniel,": 黑人就是舉例，自己帶入其他種族，智障黨工這都不會?","06/10 18:34"
推,orinsinal,": 包含 但... 這正常語意都看出你排出黑人","06/10 18:34"
→,orinsinal,": 難道你說半天就是 黑人 白人 黃人也不是美國族群？","06/10 18:35"
推,gn02118620,": 八卦起手式：支那賤畜滾回中國","06/10 18:35"
→,madaniel,": 我後面也講了亞裔，白人呢～正常智商都懂了，正常智障應","06/10 18:35"
→,gn02118620,": 怎麼跟洪素珠看起來有87分相像啊","06/10 18:35"
→,madaniel,": 該也懂了，但智障黨工理解不能","06/10 18:35"
→,orinsinal,": 所以你語文表達有問題嘛 舉例沒ㄧ個成立的XD","06/10 18:35"
→,gn02118620,": 八卦吱吱被主子切割看來也是遲早的事 幫QQ","06/10 18:36"
→,orinsinal,": 前面講白人黑人黃人都是美國種族族群 但黑人...","06/10 18:36"
推,lslayer,": 正常語意..... 難道還要把手把手說 來 接下來是舉例喔XDD","06/10 18:36"
→,orinsinal,": 幹 你怎不說白人黃人也是？被美國打臉才轉彎的？","06/10 18:36"
→,lslayer,": 快笑死了 自以為打臉各種想抓語病喔 都看懂了就你沒懂是?","06/10 18:37"
→,madaniel,": 當然阿~美國族群包含黑人白人等，但黑人白人不能說是美","06/10 18:38"
→,madaniel,": 國族群，智障不懂?要反過來說得先限定條件“美國籍”黑","06/10 18:38"
→,madaniel,": 人，“美國籍”白人是美國族群。最近的智障黨工比以前的","06/10 18:38"
→,madaniel,": 更智障呢","06/10 18:38"
推,orinsinal,": 舉例沒ㄧ個成 我看是事後轉彎比較貼切吧XDD","06/10 18:38"
→,madaniel,": 有沒有智障黨工不懂中文，幻想別人轉彎的八卦?黨工的智","06/10 18:39"
→,madaniel,": 商下限測定不能?","06/10 18:39"
→,orinsinal,": 被我打臉美國承認非裔美國人後轉彎喔","06/10 18:40"
推,lslayer,": 邏輯大師開教XDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD","06/10 18:40"
→,madaniel,": ?有沒有精神科專業翻譯下智障黨工語?","06/10 18:40"
推,orinsinal,": 美國種族族群包括黑人白人黃人","06/10 18:45"
→,orinsinal,": 但美國族群不包括黑人白人黃人","06/10 18:46"
→,orinsinal,": 這邏輯的範賽介定 有沒有覺醒得怪怪的","06/10 18:46"
→,orinsinal,": 黑人白人黃人 不是美國族群 跟 美國族群包黑白黃","06/10 18:47"
推,madaniel,": 智障黨工的邏輯當然覺得怪阿~等智障黨工長出腦就懂了","06/10 18:48"
→,orinsinal,": 沒衝突啊 所以m大想要講啥？美國族群包括黑人沒錯啊","06/10 18:48"
→,madaniel,": 美國種族族群，在美國之下，包含對象就是美國籍黑人白人","06/10 18:50"
推,orinsinal,": 怎會 介定了 種族 集合還比不介定小呢","06/10 18:50"
→,madaniel,": 等，因為在美國之下，所以不用強調美國,但反過來黑人白","06/10 18:50"
→,madaniel,": 人等不能說是美國族群，要是""美國籍""黑人，""美國籍""白人","06/10 18:50"
→,orinsinal,": 哈哈 你沒看之前非法移民喔","06/10 18:50"
→,madaniel,": 才是美國族群，智障黨工就是沒有腦懂( ′▽` )ﾉ","06/10 18:50"
→,orinsinal,": 美國搞到歐巴馬特赦500萬 他怎講的？","06/10 18:51"
→,madaniel,": 種族集合比國家大，但美國的族群先限定了“美國之內”，","06/10 18:52"
→,madaniel,": 所以限定了美國籍，智障黨工真可憐~","06/10 18:52"
推,lslayer,": 都叫“非法移民”了還可以拿出來硬凹 哈哈哈哈哈","06/10 18:52"
→,madaniel,": 非法移民在承認前是非法不能算，承認後就是合法就沒問題","06/10 18:53"
→,madaniel,": ?智障黨工被打爛臉又開新副本?zzz","06/10 18:53"
推,orinsinal,":  http://i.imgur.com/0jofU07.jpg","06/10 18:53"
→,orinsinal,": 就跟你講 美國人的族群定義不是你想的這樣","06/10 18:54"
推,orinsinal,": 啊你算美國族群就排除這些喔","06/10 18:56"
→,madaniel,": ?現在改跳非法移民是想開什麼副本?要改戰移民法?（智障","06/10 18:56"
→,madaniel,": 黨工恥力偉大，從台灣族群仇恨一路被打臉一路跳到美國非","06/10 18:56"
→,orinsinal,": 人數太多 所以要計算 懂？","06/10 18:56"
→,madaniel,": 法移民XD）","06/10 18:56"
→,orinsinal,": 你的美國籍才是美國族群呢？臉腫爆了沒？","06/10 18:57"
→,madaniel,": 非法移民就不是種族族群了（先爆頭智障黨工一次）。非法","06/10 18:58"
→,madaniel,": 移民顧名思義不合法，所以就是黑的，沒有美國國籍無法享","06/10 18:59"
→,madaniel,": 有美國公民權益，被抓到要遣返.","06/10 18:59"
→,madaniel,": 所以討論非法移民時不以國籍，而以生活地域（美國國土）","06/10 19:00"
→,madaniel,": 為分別","06/10 19:00"
推,orinsinal,": 你在台灣崎視中國族群 在台灣崎視黑人 ？","06/10 19:00"
噓,lumorrison,": 嗯？不就八卦鄉民的樣子嗎","06/10 19:00"
→,orinsinal,": 你看看歐巴馬當時的說法啦 笑死","06/10 19:01"
→,madaniel,": 智障黨工被打臉整下午不知所云啥?黑人很了不起的，我只","06/10 19:02"
推,Shukran,": 推！","06/10 19:02"
→,madaniel,": 歧視中國支那人，因為中國支那專門出產智障黨工^^","06/10 19:02"
推,orinsinal,":  http://i.imgur.com/7ox11JY.jpg","06/10 19:04"
推,orinsinal,": 你現在又在推黑人 洗地洗狠大喔","06/10 19:07"
→,orinsinal,": 你岐視中國族群的帳還沒結呢","06/10 19:07"
推,madaniel,": 歐巴馬的說法就是認為移民制度有問題，所以部分符合條件","06/10 19:07"
→,madaniel,": 的非法移民就地合法,這是個合法化部分非法移民的政策，","06/10 19:08"
→,madaniel,": 有問題嗎？歐巴馬的政策是讓部分非法移民暫免遣返，這是","06/10 19:08"
→,madaniel,": 政策面的問題了。智障黨工又跳了個新話題?^^","06/10 19:08"
推,madaniel,": 所以說到底智障黨工被打爛臉死撐不退就是因為我討厭中國","06/10 19:12"
→,madaniel,": 嘛~因為中國出產智障黨工咩(￣▽￣)","06/10 19:12"
噓,ZeeX,": 八卦版素質低落早就知道 只是比我想的更低","06/10 19:13"
推,lslayer,": 我快笑死了 說別人歧視言論你反應這麼大 你自己就沒歧視","06/10 19:14"
→,lslayer,": 言論喔 需不需幫你回憶一下你的過往文章？","06/10 19:14"
→,gwenwoo,":  * 支持中國各省群起獨立 *","06/10 19:15"
推,XXXXDICK,": 蛆蛆又崩潰惹","06/10 19:40"
噓,Leeng,": 民進黨現在是正式向八卦板選戰就是了","06/10 19:41"
推,orinsinal,": 所以呢？就講你非法移民也是美國人啊","06/10 19:46"
→,orinsinal,": 歐巴馬不淺返他們 他們還要繳稅喔 哈哈","06/10 19:47"
推,willy9836,": 推","06/10 19:47"
→,orinsinal,": 好文還是要推！ http://i.imgur.com/z99ulLG.jpg","06/10 19:48"
→,orinsinal,": 你仇恨中國族群 扯了半天 不承認 在台灣罵中國豬拿還","06/10 19:48"
→,orinsinal,": 要跟我扯中國族群的單複數 我都快笑翻了","06/10 19:49"
推,orinsinal,": 你有罵你就承認自己罵就好啦 左躲右閃 又自創這個","06/10 19:50"
推,tiuseensii,": 民進黨這樣發言教八卦鐵吱情何以堪","06/10 19:53"
推,Kaede5908,": 該切割囉～","06/10 19:59"
推,keepbusy,": 挑釁族群對立這麼明顯  還一堆人能吵","06/10 20:08"
推,nakagawa7376,": 反觀國民黨與新黨對愛國同心會....","06/10 20:12"
噓,blackdragon,": 執政黨還在呼籲什麼...","06/10 20:18"
推,poorenglish,": 還在吵喔 現在工時這麼長？","06/10 20:18"
推,orinsinal,": 好圖來了 大師接招 http://i.imgur.com/KycBvk1.jpg","06/10 20:28"
推,zeratulleo,": 黨工快失業了，沒有明天心情不好，只好崩潰","06/10 20:28"
→,orinsinal,": Ma大師工時也不相上下啊wwww","06/10 20:29"
推,madaniel,": 多元族群國家，中國族群關係1.多元族群國家中國的族群關","06/10 20:36"
→,madaniel,": 係，智障黨工還是證明不出一個中國族群2.台灣的族群還是","06/10 20:36"
→,madaniel,": 沒包含中國族群。智障黨工又貼圖打自己臉給我笑?智障黨","06/10 20:36"
→,madaniel,": 工靠秀無知賺工時，魯叔放假端午看智障黨工耍智障跳針當","06/10 20:36"
→,madaniel,": 娛樂(^_-)","06/10 20:36"
→,madaniel,": 智障黨工:“我貼個中國多元族群研究，就可以證明有台灣","06/10 20:38"
→,madaniel,": 族群vs中國族群這個智障分類了喔～有沒有夠智障?你們快","06/10 20:38"
→,madaniel,": 笑阿”^^","06/10 20:38"
推,newstyle,": 陳水扁表示：","06/10 20:39"
推,newstyle,": 說個笑話 民進黨呼籲別煽動族群仇恨","06/10 20:42"
推,orinsinal,": 打臉ma大師 第二彈","06/10 20:44"
推,jinyih,": 也只有中國國民黨會帶頭散布仇恨言論的","06/10 20:44"
推,madaniel,": 狗鳴黨表示:“講個話叫煽動族群仇恨太好笑了，我們都靠","06/10 20:45"
→,madaniel,": 屠殺煽動的(￣▽￣)”","06/10 20:45"
推,orinsinal,":  http://i.imgur.com/9hLvhGC.jpg","06/10 20:47"
推,orinsinal,": Ma大師 你又幹翻了中央大學 沒有中國族群哪來中國族群","06/10 20:50"
→,orinsinal,": 議題？哈哈哈","06/10 20:51"
推,orinsinal,": 第三彈 打臉ma大師  http://i.imgur.com/uOhhEBS.jpg","06/10 20:54"
推,madaniel,": 第一，還是沒有台灣族群vs中國族群,智障黨工又用中央自","06/10 20:54"
→,madaniel,": 打臉了^^","06/10 20:54"
推,orinsinal,": 等我回家 我再統三彈擊中一炮擊 爽啦","06/10 20:56"
→,orinsinal,": 人家都放在ㄧ起教了 你還在抵抗 哈哈","06/10 20:56"
→,madaniel,": 第二，中國族群議題=>中國族群的議題，同前，沒有一個中","06/10 20:56"
→,madaniel,": 國族群~中國族群議題跟台灣族群議題一樣是分開的欸~恭喜","06/10 20:56"
→,madaniel,": 智障黨工快達成全台自打臉了^^","06/10 20:57"
→,orinsinal,": 現在給你台階 不然後面還有炮擊喔","06/10 20:57"
→,madaniel,": 人家台灣族群一堂課，中國族群一堂課,都分成兩堂課了智","06/10 20:58"
→,madaniel,": 障黨工還能凹阿?智障智障臉皮真厚^^","06/10 20:58"
推,orinsinal,": 人家都分兩堂上課了 你還在抵抗 笑死","06/10 20:59"
→,orinsinal,": 份量太多不能ㄧ門上 你在抵抗甚麼","06/10 20:59"
→,madaniel,": 智障對自己的臉砲擊，我怕啥?我不怕看血腥的喔^^","06/10 20:59"
→,orinsinal,":  http://i.imgur.com/W9hsrbp.jpg","06/10 21:00"
→,orinsinal,": 你給大家看你滿臉泡灰我不介意啦","06/10 21:01"
→,madaniel,": 都分成兩堂課了，智障黨工還在凹?傳言黨工有三寶:“無恥","06/10 21:01"
→,madaniel,": 智障跳針爽~”還有開一堂東南亞呢～怎麼?台灣族群包括中","06/10 21:01"
→,madaniel,": 國，也包含東南亞?台灣領土真廣大~~","06/10 21:02"
推,orinsinal,": 打臉ma大師炮彈來了 http://i.imgur.com/qdPCHO6.jpg","06/10 21:03"
→,madaniel,": 只有台灣沒有中國=>台灣族群意識，果然台灣族群不包含中","06/10 21:04"
→,madaniel,": 國~黨工又轟爛自己臉啦？智障黨工夜裡哭哭~打自己臉想嚇","06/10 21:04"
→,madaniel,": 死吱吱~~~","06/10 21:04"
→,orinsinal,": Ma大師 你的台灣族群 c.s中國族群 要龜縮了嗎","06/10 21:04"
→,orinsinal,": 人家研究不就拿來對比了嗎","06/10 21:04"
推,madaniel,": 哪ˋ個是族群認同:""認同中國還是認同台灣""ㄟ~","06/10 21:05"
→,madaniel,": 智障又拿自己不懂的東西亂湊了~智障崩潰秀我很滿意^^","06/10 21:06"
推,orinsinal,":  http://i.imgur.com/rfGpemn.jpg","06/10 21:09"
推,madaniel,": 智障党工天天有~這麼智障的很少見~不要停喔~^^","06/10 21:09"
→,madaniel,": 這是族群認同:""台灣認同自己是中國人還是台灣人""","06/10 21:10"
→,orinsinal,": 說台灣族群 比 中國族群 是智障分類的ma大師 臉還在嗎","06/10 21:10"
→,madaniel,": 中文0分~有沒有智障党工心愛中國不識中文的八卦?^^","06/10 21:11"
→,orinsinal,": 中研院拿來對比的結論 不就打臉你拿來對比是智障分類ww","06/10 21:11"
→,madaniel,": 智障你貼的是台灣族群""認同""vs中國族群""認同""","06/10 21:11"
→,orinsinal,": 中研院在對比啊 在對比啊 ma大師 哈哈哈","06/10 21:11"
→,madaniel,": 這指的是同一群人裡認同台灣還是認同中國的比例","06/10 21:12"
→,madaniel,": 我說智障的是中國族群vs台灣族群~智障加油~^^","06/10 21:12"
→,orinsinal,": 人家就在比台灣族群 與中國族群 你自己說對比是智障","06/10 21:12"
→,madaniel,": 人家在比台灣""族群認同""跟中國""族群認同""智障眼壞了QQ","06/10 21:13"
→,madaniel,": 可憐的智障~中文小一的程度再看中研院資料,幫QQ","06/10 21:13"
→,madaniel,": 去查一下""族群認同""是什麼~這麼智障的黨工真稀奇~","06/10 21:14"
推,orinsinal,": 又要炮擊ma大師囉 http://i.imgur.com/ofiXNv0.jpg","06/10 21:15"
→,orinsinal,": 平行也是一種比較啊","06/10 21:15"
→,madaniel,": 這裡是指台灣族群性確立且平行於中國族群性~~~","06/10 21:16"
→,orinsinal,": 中國族群性 比  台灣族群性，ma大師：智障比較","06/10 21:16"
→,madaniel,": 平行就是強調不相交~不過這點勉強算你過~^^","06/10 21:17"
→,orinsinal,": 台灣族群 中國族群 ma大師臉還在嗎","06/10 21:17"
→,madaniel,": 不過呢~台灣族群性跟中國族群性無關,一樣不是","06/10 21:17"
→,madaniel,": 台灣族群vs中國族群~~","06/10 21:18"
→,orinsinal,": 早就說炮彈狠多 你要自己挨炮 我奉陪啊XD","06/10 21:18"
→,orinsinal,": 比較後無關也是比較啊","06/10 21:18"
→,madaniel,": 我臉快不在了~被智障党工的智障笑到快回不去正常臉了XD","06/10 21:18"
→,madaniel,": 看清楚喔~族群認同x族群性x族群,^^","06/10 21:19"
→,orinsinal,": v.s 你找英文吧 我的給你10分鐘帶鋼盔","06/10 21:19"
→,madaniel,": 我給智障十年清完顱腔裡的屎^^","06/10 21:20"
推,lslayer,": 吃個飯回來還在硬凹 不愧是神邏輯大師 臉皮真厚","06/10 21:20"
→,madaniel,": 智障党工夜裡哭哭~沒有大腦努力硬ㄠ~^^","06/10 21:20"
推,madaniel,": 說真的人家都分兩堂課了,還能硬ㄠ是一堂實在無恥到好笑~","06/10 21:26"
推,orinsinal,": 請ma大師跟原住民道歉 http://i.imgur.com/yvRQ5EN.jpg","06/10 21:27"
→,orinsinal,": Ma大師你幹啥罵原住民？","06/10 21:28"
→,orinsinal,": 我晚上要來合圖囉 鋼盔帶好喔 哈哈哈","06/10 21:28"
推,madaniel,": 智障党工又發病了?我一開始就說台灣族群是四大ㄟ~","06/10 21:29"
→,madaniel,": 台灣族群包含福佬客家外省原住民,是罵了原住民?智障?","06/10 21:29"
→,madaniel,": 智障党工要合圖了~爆米花雞排可樂~絕對好笑智障秀~^^","06/10 21:30"
推,orinsinal,": 我回家轉寄你的言論給這些原住民朋友","06/10 21:30"
→,orinsinal,": 你說對比就是智障分類啊 沒關係 圖片說話www","06/10 21:31"
→,madaniel,": 你那寫的是台灣與中國不存在共同祖先,then?智障?","06/10 21:31"
→,orinsinal,": 這些原民朋友都有姓有名 我回家轉","06/10 21:31"
→,orinsinal,": 是你寫對比台灣族群與中國族群就智障分類啊","06/10 21:32"
→,madaniel,": 轉啊~智障党工現在是什麼狀況?","06/10 21:32"
→,orinsinal,": 跟結論啥關係 ㄧ起比的原住民被你罵翻了","06/10 21:32"
→,orinsinal,": 去跟原住民道歉吧wwww","06/10 21:32"
→,madaniel,": 這是說台灣跟中國沒有共同祖先,THEN?智障党工加油啊~","06/10 21:32"
→,madaniel,": ?????精神科的大大~~請翻譯智障党工語喔~~^^","06/10 21:33"
→,orinsinal,": 我圖片都存檔了 轉給這些原民朋友說你罵他們","06/10 21:33"
→,orinsinal,": 人家拿來對比就被你罵智障分類","06/10 21:33"
→,orinsinal,": 說不定你等著接傳票吧wwww","06/10 21:34"
→,madaniel,": ~人家說台灣中國都不是單一民族沒有共同祖先~","06/10 21:35"
→,madaniel,": 所以硬要比是挑撥離間(無恥意味)~跟我的要比是智障差不","06/10 21:35"
→,madaniel,": 多~哪一句罵原住民?""跟中國沒關係""叫罵人?黨工真智障~","06/10 21:36"
推,orinsinal,": 到時後跑偵查庭別怪我喔 罵人道歉就好","06/10 21:36"
→,orinsinal,": 去跟原住民道歉吧 人家對比就被你罵智障分類","06/10 21:36"
→,madaniel,": 智障党工自打臉一整天後崩潰嗆話了~好可怕~~~","06/10 21:37"
→,orinsinal,": 我都還懶得跟你計較你滿口智障 但你罵原住民我看不下","06/10 21:37"
→,madaniel,": 我哪一句罵了原住民?可憐的智障黨工~腦子壞了崩潰QQ","06/10 21:38"
→,orinsinal,": 說不定那天你接到傳票 哭哭喔XDDDDD","06/10 21:38"
→,madaniel,": 我從頭到尾就罵了支那~因問支那專出智障党工又愛裝熟~^^","06/10 21:38"
推,lslayer,": 來啦～～～又是說要告人這招 硬凹不過就開始要告 每次都","06/10 21:39"
→,madaniel,": 我接過四個崩潰黨工的傳票~都不起訴~~連恐嚇方法都智障~","06/10 21:39"
→,lslayer,": 同一招 這算不算引戰違規啊 呵","06/10 21:40"
推,orinsinal,": 好圖 來啦 http://i.imgur.com/NfkBIK5.jpg","06/10 21:41"
→,orinsinal,": 今天收工了 我回家轉給原住民朋友啦","06/10 21:42"
推,madaniel,": 智障党工弄了個不知所云的合成後逃跑啦?""","06/10 21:43"
推,orinsinal,": 要道歉要快喔 過12點不候","06/10 21:43"
→,madaniel,": 智障党工別走阿~不然我還難看誰耍智障崩潰?^^","06/10 21:44"
→,orinsinal,": 合成圖這麼清楚我給那文章當事人看就好了","06/10 21:44"
推,lslayer,": 有笑有推 凹不出個所以然就放話中離 哈哈哈","06/10 21:44"
→,madaniel,": 合成圖很清楚~裡面文句不知所云阿~可悲的智障党工~","06/10 21:45"
→,orinsinal,": 狠好啊 不起訴你可以再集滿第五個啊XDDDD","06/10 21:45"
→,orinsinal,": 反正你又不怕 看來你以收傳票為樂耶 我蒐証ㄧ下","06/10 21:46"
→,madaniel,": 智障党工放棄討論了~開始很低能的恐嚇XDD","06/10 21:46"
