"key","household"
"金門縣金城鎮珠沙里",913
"金門縣金城鎮西門里",3437
"金門縣金城鎮賢庵里",1447
"金門縣金城鎮金水里",659
"金門縣金寧鄉古寧村",1048
"金門縣金寧鄉后盤村",499
"金門縣金寧鄉安美村",1408
"金門縣金寧鄉榜林村",1571
"金門縣金寧鄉湖埔村",1886
"金門縣金寧鄉盤山村",1578
"金門縣金沙鎮三山里",623
"金門縣金沙鎮何斗里",648
"金門縣金沙鎮光前里",836
"金門縣金沙鎮大洋里",405
"金門縣金沙鎮官嶼里",676
"金門縣金沙鎮汶沙里",1755
"金門縣金沙鎮浦山里",753
"金門縣金沙鎮西園里",475
"金門縣金湖鎮山外里",1097
"金門縣金湖鎮料羅里",537
"金門縣金湖鎮新市里",1567
"金門縣金湖鎮新湖里",2528
"金門縣金湖鎮正義里",830
"金門縣金湖鎮溪湖里",489
"金門縣金湖鎮瓊林里",1011
"金門縣金湖鎮蓮庵里",534
"雲林縣二崙鄉三和村",580
"雲林縣二崙鄉來惠村",624
"雲林縣二崙鄉大同村",322
"雲林縣二崙鄉大庄村",485
"雲林縣二崙鄉大義村",353
"雲林縣二崙鄉大華村",331
"雲林縣二崙鄉定安村",336
"雲林縣二崙鄉崙東村",619
"雲林縣二崙鄉崙西村",695
"雲林縣二崙鄉庄西村",377
"雲林縣二崙鄉復興村",383
"雲林縣二崙鄉楊賢村",565
"雲林縣二崙鄉永定村",506
"雲林縣二崙鄉油車村",685
"雲林縣二崙鄉港後村",717
"雲林縣二崙鄉湳仔村",435
"雲林縣二崙鄉田尾村",659
"雲林縣二崙鄉義庄村",242
"雲林縣元長鄉下寮村",617
"雲林縣元長鄉五塊村",397
"雲林縣元長鄉內寮村",259
"雲林縣元長鄉卓運村",162
"雲林縣元長鄉合和村",454
"雲林縣元長鄉子茂村",541
"雲林縣元長鄉客厝村",325
"雲林縣元長鄉山內村",379
"雲林縣元長鄉崙仔村",326
"雲林縣元長鄉後湖村",293
"雲林縣元長鄉新吉村",263
"雲林縣元長鄉潭東村",240
"雲林縣元長鄉潭西村",367
"雲林縣元長鄉瓦󿾨村",602
"雲林縣元長鄉西莊村",360
"雲林縣元長鄉長北村",698
"雲林縣元長鄉長南村",1321
"雲林縣元長鄉頂寮村",434
"雲林縣元長鄉鹿北村",513
"雲林縣元長鄉鹿南村",390
"雲林縣元長鄉龍岩村",400
"雲林縣北港鎮中和里",171
"雲林縣北港鎮仁和里",277
"雲林縣北港鎮仁安里",229
"雲林縣北港鎮光復里",843
"雲林縣北港鎮光民里",343
"雲林縣北港鎮公舘里",301
"雲林縣北港鎮共榮里",209
"雲林縣北港鎮劉厝里",465
"雲林縣北港鎮南安里",429
"雲林縣北港鎮大北里",273
"雲林縣北港鎮大同里",655
"雲林縣北港鎮好收里",659
"雲林縣北港鎮府番里",334
"雲林縣北港鎮後溝里",402
"雲林縣北港鎮扶朝里",397
"雲林縣北港鎮新厝里",188
"雲林縣北港鎮新街里",2770
"雲林縣北港鎮東華里",255
"雲林縣北港鎮東陽里",395
"雲林縣北港鎮樹腳里",1357
"雲林縣北港鎮水埔里",239
"雲林縣北港鎮溝皂里",478
"雲林縣北港鎮番溝里",401
"雲林縣北港鎮義民里",214
"雲林縣北港鎮草湖里",537
"雲林縣北港鎮華勝里",2378
"雲林縣北港鎮西勢里",514
"雲林縣北港鎮賜福里",173
"雲林縣口湖鄉下崙村",805
"雲林縣口湖鄉口湖村",442
"雲林縣口湖鄉埔北村",352
"雲林縣口湖鄉埔南村",279
"雲林縣口湖鄉崙中村",627
"雲林縣口湖鄉崙東村",564
"雲林縣口湖鄉後厝村",288
"雲林縣口湖鄉成龍村",366
"雲林縣口湖鄉梧北村",496
"雲林縣口湖鄉梧南村",700
"雲林縣口湖鄉水井村",358
"雲林縣口湖鄉港東村",616
"雲林縣口湖鄉港西村",336
"雲林縣口湖鄉湖口村",370
"雲林縣口湖鄉湖東村",525
"雲林縣口湖鄉臺子村",707
"雲林縣口湖鄉蚵寮村",584
"雲林縣口湖鄉謝厝村",409
"雲林縣口湖鄉過港村",265
"雲林縣口湖鄉青蚶村",212
"雲林縣口湖鄉頂湖村",286
"雲林縣古坑鄉古坑村",920
"雲林縣古坑鄉崁腳村",529
"雲林縣古坑鄉新庄村",591
"雲林縣古坑鄉朝陽村",829
"雲林縣古坑鄉東和村",1205
"雲林縣古坑鄉桂林村",431
"雲林縣古坑鄉棋盤村",773
"雲林縣古坑鄉樟湖村",200
"雲林縣古坑鄉水碓村",467
"雲林縣古坑鄉永光村",838
"雲林縣古坑鄉永昌村",807
"雲林縣古坑鄉湳仔村",288
"雲林縣古坑鄉田心村",412
"雲林縣古坑鄉草嶺村",273
"雲林縣古坑鄉荷苞村",563
"雲林縣古坑鄉華南村",121
"雲林縣古坑鄉華山村",332
"雲林縣古坑鄉西平村",645
"雲林縣古坑鄉高林村",438
"雲林縣古坑鄉麻園村",289
"雲林縣四湖鄉三姓村",150
"雲林縣四湖鄉內湖村",332
"雲林縣四湖鄉四湖村",761
"雲林縣四湖鄉󿿀子村",425
"雲林縣四湖鄉崙北村",698
"雲林縣四湖鄉崙南村",355
"雲林縣四湖鄉廣溝村",317
"雲林縣四湖鄉新庄村",269
"雲林縣四湖鄉施湖村",514
"雲林縣四湖鄉󿿀東村",438
"雲林縣四湖鄉林厝村",482
"雲林縣四湖鄉林東村",411
"雲林縣四湖鄉湖寮村",326
"雲林縣四湖鄉湖西村",936
"雲林縣四湖鄉溪尾村",304
"雲林縣四湖鄉溪底村",394
"雲林縣四湖鄉羊調村",414
"雲林縣四湖鄉蔡厝村",349
"雲林縣四湖鄉飛東村",236
"雲林縣四湖鄉飛沙村",374
"雲林縣四湖鄉鹿場村",411
"雲林縣土庫鎮北平里",314
"雲林縣土庫鎮南平里",629
"雲林縣土庫鎮埤腳里",508
"雲林縣土庫鎮大荖里",335
"雲林縣土庫鎮奮起里",525
"雲林縣土庫鎮宮北里",539
"雲林縣土庫鎮崙內里",573
"雲林縣土庫鎮後埔里",790
"雲林縣土庫鎮忠正里",360
"雲林縣土庫鎮新庄里",523
"雲林縣土庫鎮東平里",627
"雲林縣土庫鎮溪邊里",441
"雲林縣土庫鎮石廟里",1094
"雲林縣土庫鎮興新里",543
"雲林縣土庫鎮西平里",656
"雲林縣土庫鎮越港里",399
"雲林縣土庫鎮順天里",374
"雲林縣大埤鄉三結村",471
"雲林縣大埤鄉北和村",358
"雲林縣大埤鄉北鎮村",272
"雲林縣大埤鄉南和村",819
"雲林縣大埤鄉吉田村",313
"雲林縣大埤鄉嘉興村",691
"雲林縣大埤鄉大德村",412
"雲林縣大埤鄉尚義村",748
"雲林縣大埤鄉怡然村",316
"雲林縣大埤鄉松竹村",380
"雲林縣大埤鄉聯美村",439
"雲林縣大埤鄉興安村",281
"雲林縣大埤鄉西鎮村",318
"雲林縣大埤鄉豐岡村",285
"雲林縣大埤鄉豐田村",637
"雲林縣崙背鄉五魁村",318
"雲林縣崙背鄉南陽村",975
"雲林縣崙背鄉大有村",654
"雲林縣崙背鄉崙前村",878
"雲林縣崙背鄉東明村",485
"雲林縣崙背鄉枋南村",307
"雲林縣崙背鄉水尾村",461
"雲林縣崙背鄉港尾村",523
"雲林縣崙背鄉羅厝村",827
"雲林縣崙背鄉舊庄村",422
"雲林縣崙背鄉草湖村",553
"雲林縣崙背鄉西榮村",580
"雲林縣崙背鄉豐榮村",733
"雲林縣崙背鄉阿勸村",779
"雲林縣斗六市三光里",244
"雲林縣斗六市三平里",2115
"雲林縣斗六市中和里",367
"雲林縣斗六市久安里",914
"雲林縣斗六市仁愛里",489
"雲林縣斗六市保庄里",2105
"雲林縣斗六市信義里",323
"雲林縣斗六市光興里",399
"雲林縣斗六市八德里",1223
"雲林縣斗六市公正里",1356
"雲林縣斗六市公誠里",1018
"雲林縣斗六市十三里",428
"雲林縣斗六市嘉東里",590
"雲林縣斗六市四維里",288
"雲林縣斗六市太平里",365
"雲林縣斗六市崙峯里",1052
"雲林縣斗六市忠孝里",710
"雲林縣斗六市成功里",1079
"雲林縣斗六市明德里",1398
"雲林縣斗六市林頭里",1646
"雲林縣斗六市梅林里",685
"雲林縣斗六市榴中里",1663
"雲林縣斗六市榴北里",397
"雲林縣斗六市榴南里",703
"雲林縣斗六市江厝里",879
"雲林縣斗六市湖山里",450
"雲林縣斗六市溝埧里",264
"雲林縣斗六市溪洲里",1212
"雲林縣斗六市社口里",1082
"雲林縣斗六市虎溪里",2155
"雲林縣斗六市重光里",905
"雲林縣斗六市鎮北里",1211
"雲林縣斗六市鎮南里",1596
"雲林縣斗六市鎮東里",2016
"雲林縣斗六市鎮西里",1733
"雲林縣斗六市長安里",1052
"雲林縣斗六市長平里",636
"雲林縣斗六市龍潭里",811
"雲林縣斗南鎮中天里",460
"雲林縣斗南鎮北銘里",588
"雲林縣斗南鎮南昌里",1039
"雲林縣斗南鎮埤麻里",336
"雲林縣斗南鎮大東里",391
"雲林縣斗南鎮將軍里",698
"雲林縣斗南鎮小東里",600
"雲林縣斗南鎮新光里",1058
"雲林縣斗南鎮新南里",304
"雲林縣斗南鎮新崙里",632
"雲林縣斗南鎮明昌里",2283
"雲林縣斗南鎮東仁里",499
"雲林縣斗南鎮東明里",387
"雲林縣斗南鎮林子里",519
"雲林縣斗南鎮田頭里",824
"雲林縣斗南鎮石溪里",338
"雲林縣斗南鎮石龜里",300
"雲林縣斗南鎮舊社里",1128
"雲林縣斗南鎮西伯里",348
"雲林縣斗南鎮西岐里",2243
"雲林縣斗南鎮阿丹里",438
"雲林縣斗南鎮靖興里",357
"雲林縣東勢鄉同安村",844
"雲林縣東勢鄉嘉隆村",711
"雲林縣東勢鄉四美村",464
"雲林縣東勢鄉安南村",434
"雲林縣東勢鄉復興村",217
"雲林縣東勢鄉新坤村",468
"雲林縣東勢鄉昌南村",336
"雲林縣東勢鄉月眉村",513
"雲林縣東勢鄉東北村",518
"雲林縣東勢鄉東南村",625
"雲林縣東勢鄉程海村",241
"雲林縣東勢鄉龍潭村",358
"雲林縣林內鄉九芎村",925
"雲林縣林內鄉坪頂村",212
"雲林縣林內鄉林中村",1490
"雲林縣林內鄉林北村",853
"雲林縣林內鄉林南村",434
"雲林縣林內鄉林茂村",319
"雲林縣林內鄉湖本村",244
"雲林縣林內鄉烏塗村",421
"雲林縣林內鄉烏麻村",413
"雲林縣林內鄉重興村",618
"雲林縣水林鄉土厝村",524
"雲林縣水林鄉𣐤埔村",317
"雲林縣水林鄉塭底村",347
"雲林縣水林鄉大山村",500
"雲林縣水林鄉大溝村",414
"雲林縣水林鄉尖山村",291
"雲林縣水林鄉山腳村",368
"雲林縣水林鄉後寮村",348
"雲林縣水林鄉春埔村",401
"雲林縣水林鄉松中村",246
"雲林縣水林鄉松北村",488
"雲林縣水林鄉松西村",316
"雲林縣水林鄉水北村",986
"雲林縣水林鄉水南村",874
"雲林縣水林鄉海埔村",425
"雲林縣水林鄉溪墘村",334
"雲林縣水林鄉灣東村",304
"雲林縣水林鄉灣西村",464
"雲林縣水林鄉萬興村",329
"雲林縣水林鄉蕃薯村",439
"雲林縣水林鄉蘇秦村",490
"雲林縣水林鄉西井村",294
"雲林縣水林鄉車港村",283
"雲林縣水林鄉順興村",345
"雲林縣臺西鄉五榔村",202
"雲林縣臺西鄉五港村",774
"雲林縣臺西鄉光華村",306
"雲林縣臺西鄉和豐村",1232
"雲林縣臺西鄉富琦村",597
"雲林縣臺西鄉山寮村",382
"雲林縣臺西鄉永豐村",563
"雲林縣臺西鄉泉州村",260
"雲林縣臺西鄉海北村",423
"雲林縣臺西鄉海南村",457
"雲林縣臺西鄉海口村",787
"雲林縣臺西鄉溪頂村",718
"雲林縣臺西鄉牛厝村",787
"雲林縣臺西鄉臺西村",505
"雲林縣臺西鄉蚊港村",738
"雲林縣莿桐鄉五華村",460
"雲林縣莿桐鄉六合村",628
"雲林縣莿桐鄉四合村",634
"雲林縣莿桐鄉埔子村",722
"雲林縣莿桐鄉埔尾村",465
"雲林縣莿桐鄉大美村",1117
"雲林縣莿桐鄉甘厝村",331
"雲林縣莿桐鄉甘西村",575
"雲林縣莿桐鄉義和村",392
"雲林縣莿桐鄉興桐村",488
"雲林縣莿桐鄉興貴村",716
"雲林縣莿桐鄉莿桐村",1682
"雲林縣莿桐鄉饒平村",459
"雲林縣莿桐鄉麻園村",586
"雲林縣虎尾鎮三合里",490
"雲林縣虎尾鎮下溪里",541
"雲林縣虎尾鎮中山里",440
"雲林縣虎尾鎮中溪里",507
"雲林縣虎尾鎮公安里",1352
"雲林縣虎尾鎮北溪里",293
"雲林縣虎尾鎮埒內里",1007
"雲林縣虎尾鎮堀頭里",315
"雲林縣虎尾鎮墾地里",557
"雲林縣虎尾鎮安慶里",669
"雲林縣虎尾鎮安溪里",657
"雲林縣虎尾鎮平和里",1942
"雲林縣虎尾鎮廉使里",1213
"雲林縣虎尾鎮延平里",407
"雲林縣虎尾鎮建國里",252
"雲林縣虎尾鎮德興里",1236
"雲林縣虎尾鎮惠來里",949
"雲林縣虎尾鎮新吉里",1648
"雲林縣虎尾鎮新興里",859
"雲林縣虎尾鎮東仁里",1161
"雲林縣虎尾鎮東屯里",439
"雲林縣虎尾鎮穎川里",828
"雲林縣虎尾鎮立仁里",1753
"雲林縣虎尾鎮興中里",669
"雲林縣虎尾鎮興南里",958
"雲林縣虎尾鎮芳草里",336
"雲林縣虎尾鎮西安里",1424
"雲林縣虎尾鎮西屯里",581
"雲林縣虎尾鎮頂溪里",926
"雲林縣褒忠鄉中勝村",581
"雲林縣褒忠鄉中民村",784
"雲林縣褒忠鄉埔姜村",583
"雲林縣褒忠鄉新湖村",459
"雲林縣褒忠鄉有才村",354
"雲林縣褒忠鄉潮厝村",351
"雲林縣褒忠鄉田洋村",289
"雲林縣褒忠鄉馬鳴村",540
"雲林縣褒忠鄉龍岩村",470
"雲林縣西螺鎮七座里",333
"雲林縣西螺鎮下湳里",287
"雲林縣西螺鎮中和里",265
"雲林縣西螺鎮中興里",1123
"雲林縣西螺鎮九隆里",279
"雲林縣西螺鎮光華里",487
"雲林縣西螺鎮公舘里",467
"雲林縣西螺鎮吳厝里",457
"雲林縣西螺鎮埤頭里",287
"雲林縣西螺鎮大園里",656
"雲林縣西螺鎮大新里",626
"雲林縣西螺鎮安定里",620
"雲林縣西螺鎮廣福里",824
"雲林縣西螺鎮廣興里",350
"雲林縣西螺鎮振興里",593
"雲林縣西螺鎮新安里",428
"雲林縣西螺鎮新豐里",531
"雲林縣西螺鎮東興里",369
"雲林縣西螺鎮正興里",1215
"雲林縣西螺鎮永安里",158
"雲林縣西螺鎮河南里",409
"雲林縣西螺鎮漢光里",1691
"雲林縣西螺鎮福田里",470
"雲林縣西螺鎮福興里",262
"雲林縣西螺鎮詔安里",373
"雲林縣西螺鎮頂湳里",369
"雲林縣西螺鎮鹿場里",558
"雲林縣麥寮鄉三盛村",760
"雲林縣麥寮鄉中興村",567
"雲林縣麥寮鄉崙後村",915
"雲林縣麥寮鄉後安村",1076
"雲林縣麥寮鄉新吉村",413
"雲林縣麥寮鄉施厝村",1255
"雲林縣麥寮鄉橋頭村",1468
"雲林縣麥寮鄉海豐村",843
"雲林縣麥寮鄉瓦󿾨村",701
"雲林縣麥寮鄉興華村",934
"雲林縣麥寮鄉雷厝村",733
"雲林縣麥寮鄉麥津村",1629
"雲林縣麥寮鄉麥豐村",2717
"高雄市三民區力行里",488
"高雄市三民區十全里",724
"高雄市三民區十美里",834
"高雄市三民區千北里",481
"高雄市三民區千歲里",545
"高雄市三民區千秋里",989
"高雄市三民區博惠里",1926
"高雄市三民區博愛里",670
"高雄市三民區同德里",1274
"高雄市三民區安吉里",2310
"高雄市三民區安和里",1080
"高雄市三民區安宜里",1330
"高雄市三民區安寧里",944
"高雄市三民區安康里",1396
"高雄市三民區安東里",1270
"高雄市三民區安泰里",1820
"高雄市三民區安生里",663
"高雄市三民區安發里",2106
"高雄市三民區安邦里",1917
"高雄市三民區寶中里",1295
"高雄市三民區寶國里",3577
"高雄市三民區寶安里",3247
"高雄市三民區寶德里",2117
"高雄市三民區寶慶里",1166
"高雄市三民區寶業里",2309
"高雄市三民區寶民里",1400
"高雄市三民區寶泰里",1946
"高雄市三民區寶獅里",1567
"高雄市三民區寶玉里",3731
"高雄市三民區寶珠里",3488
"高雄市三民區寶盛里",2243
"高雄市三民區寶興里",2942
"高雄市三民區寶華里",1393
"高雄市三民區寶龍里",1840
"高雄市三民區川東里",576
"高雄市三民區建東里",755
"高雄市三民區德仁里",943
"高雄市三民區德北里",885
"高雄市三民區德智里",1010
"高雄市三民區德東里",383
"高雄市三民區德行里",476
"高雄市三民區德西里",378
"高雄市三民區本上里",1983
"高雄市三民區本元里",2306
"高雄市三民區本和里",3144
"高雄市三民區本安里",1927
"高雄市三民區本揚里",3260
"高雄市三民區本文里",935
"高雄市三民區本武里",763
"高雄市三民區本館里",3871
"高雄市三民區正興里",5418
"高雄市三民區正順里",1894
"高雄市三民區民享里",905
"高雄市三民區港新里",710
"高雄市三民區港東里",792
"高雄市三民區港西里",440
"高雄市三民區灣中里",2694
"高雄市三民區灣利里",1447
"高雄市三民區灣勝里",845
"高雄市三民區灣子里",1898
"高雄市三民區灣復里",1843
"高雄市三民區灣愛里",1443
"高雄市三民區灣成里",1047
"高雄市三民區灣興里",831
"高雄市三民區灣華里",1322
"高雄市三民區立德里",550
"高雄市三民區立業里",462
"高雄市三民區立誠里",347
"高雄市三民區精華里",706
"高雄市三民區興德里",898
"高雄市三民區裕民里",596
"高雄市三民區豐裕里",1124
"高雄市三民區達仁里",666
"高雄市三民區達勇里",484
"高雄市三民區達德里",599
"高雄市三民區達明里",674
"高雄市三民區長明里",545
"高雄市三民區鳳北里",639
"高雄市三民區鳳南里",449
"高雄市三民區鼎中里",1379
"高雄市三民區鼎力里",1506
"高雄市三民區鼎強里",1702
"高雄市三民區鼎泰里",9497
"高雄市三民區鼎盛里",3234
"高雄市三民區鼎西里",3270
"高雄市三民區鼎金里",1761
"高雄市仁武區中華里",823
"高雄市仁武區五和里",1850
"高雄市仁武區仁和里",1550
"高雄市仁武區仁慈里",926
"高雄市仁武區仁武里",2405
"高雄市仁武區仁福里",340
"高雄市仁武區八卦里",6880
"高雄市仁武區大灣里",1869
"高雄市仁武區後安里",1115
"高雄市仁武區文武里",3706
"高雄市仁武區灣內里",3150
"高雄市仁武區烏林里",1342
"高雄市仁武區竹後里",1046
"高雄市仁武區考潭里",1165
"高雄市仁武區赤山里",2304
"高雄市仁武區高楠里",768
"高雄市內門區三平里",266
"高雄市內門區中埔里",233
"高雄市內門區光興里",257
"高雄市內門區內南里",158
"高雄市內門區內東里",337
"高雄市內門區內興里",216
"高雄市內門區內豊里",460
"高雄市內門區內門里",357
"高雄市內門區木柵里",234
"高雄市內門區東埔里",185
"高雄市內門區永吉里",180
"高雄市內門區永富里",366
"高雄市內門區永興里",179
"高雄市內門區溝坪里",351
"高雄市內門區瑞山里",159
"高雄市內門區石坑里",189
"高雄市內門區觀亭里",678
"高雄市內門區金竹里",269
"高雄市六龜區中興里",711
"高雄市六龜區六龜里",484
"高雄市六龜區大津里",166
"高雄市六龜區寶來里",479
"高雄市六龜區文武里",737
"高雄市六龜區新威里",357
"高雄市六龜區新寮里",297
"高雄市六龜區新發里",527
"高雄市六龜區新興里",311
"高雄市六龜區義寶里",508
"高雄市六龜區興龍里",390
"高雄市六龜區荖濃里",660
"高雄市前金區三川里",362
"高雄市前金區北金里",437
"高雄市前金區博孝里",502
"高雄市前金區國民里",492
"高雄市前金區後金里",350
"高雄市前金區復元里",489
"高雄市前金區文東里",599
"高雄市前金區文西里",453
"高雄市前金區新生里",1812
"高雄市前金區東金里",527
"高雄市前金區林投里",566
"高雄市前金區榮復里",547
"高雄市前金區民生里",401
"高雄市前金區社東里",802
"高雄市前金區社西里",589
"高雄市前金區草江里",513
"高雄市前金區長城里",683
"高雄市前金區長生里",876
"高雄市前金區長興里",634
"高雄市前金區青山里",881
"高雄市前鎮區仁愛里",716
"高雄市前鎮區信德里",1156
"高雄市前鎮區信義里",700
"高雄市前鎮區前鎮里",670
"高雄市前鎮區平昌里",337
"高雄市前鎮區平等里",1711
"高雄市前鎮區建隆里",685
"高雄市前鎮區復國里",1306
"高雄市前鎮區德昌里",973
"高雄市前鎮區忠孝里",1407
"高雄市前鎮區忠純里",2576
"高雄市前鎮區忠誠里",1052
"高雄市前鎮區振興里",1211
"高雄市前鎮區明孝里",1151
"高雄市前鎮區明正里",2559
"高雄市前鎮區明禮里",814
"高雄市前鎮區明義里",1119
"高雄市前鎮區明道里",588
"高雄市前鎮區民權里",1898
"高雄市前鎮區瑞北里",1340
"高雄市前鎮區瑞南里",1987
"高雄市前鎮區瑞和里",839
"高雄市前鎮區瑞崗里",1193
"高雄市前鎮區瑞平里",1621
"高雄市前鎮區瑞文里",1062
"高雄市前鎮區瑞昌里",1465
"高雄市前鎮區瑞東里",983
"高雄市前鎮區瑞祥里",2120
"高雄市前鎮區瑞竹里",890
